type,input_type,time_ms,key
keyup,other,1138737.833,y
keyup,space,1138781.732,Key.space
keydown,other,1138923.748,c
keyup,other,1139002.834,c
keydown,other,1139010.571,p
keyup,other,1139031.479,o
keydown,other,1139196.000,i
keyup,other,1139250.715,i
keydown,other,1139290.646,d
keydown,space,1139322.605,Key.space
keyup,other,1139346.408,e
keyup,space,1139429.741,Key.space
keydown,other,1139497.388,t
keyup,other,1139612.067,t
keydown,other,1139746.594,i
keydown,space,1139809.114,Key.space
keyup,other,1139818.369,i
keyup,space,1139899.191,Key.space
keydown,other,1139951.308,f
keyup,other,1140062.487,f
keydown,other,1140167.820,l
keyup,other,1140227.918,l
keydown,space,1140280.547,Key.space
keyup,space,1140368.389,Key.space
keydown,other,1140422.323,a
keyup,other,1140525.467,a
keydown,other,1141069.567,d
keydown,space,1141162.374,Key.space
keyup,other,1141220.985,d
keyup,space,1141248.835,Key.space
keydown,other,1141358.565,r
keyup,other,1141499.193,r
keydown,other,1141770.532,Key.alt
keyup,other,1141898.527,Key.backspace
keydown,other,1141978.424,Key.backspace
keyup,other,1142058.860,Key.backspace
keydown,other,1142792.916,a
keyup,other,1142896.049,a
keydown,other,1143074.362,t
keyup,other,1143144.561,t
keydown,other,1143180.468,e
keydown,space,1143300.109,Key.space
keyup,other,1143327.836,e
keyup,space,1143412.030,Key.space
keydown,other,1143519.813,r
keyup,other,1143668.351,r
keydown,other,1143828.886,l
keyup,other,1143909.744,l
keydown,other,1143989.314,i
keyup,other,1144032.651,i
keydown,other,1144083.634,s
keyup,other,1144157.771,s
keydown,other,1144297.044,n
keyup,other,1144365.388,n
keydown,space,1144389.525,Key.space
keyup,space,1144469.200,Key.space
keydown,other,1144494.431,i
keyup,other,1144546.104,i
keydown,other,1144560.075,t
keydown,space,1144622.459,Key.space
keyup,other,1144662.986,t
keyup,space,1144705.034,Key.space
keydown,other,1144768.545,w
keyup,other,1144870.039,w
keydown,other,1144972.729,s
keydown,space,1145037.286,Key.space
keyup,other,1145077.390,s
keydown,other,1145106.171,m
keyup,space,1145137.284,Key.space
keyup,other,1145153.359,m
keydown,other,1145247.327,i
keyup,other,1145298.304,i
keydown,other,1145428.334,s
keyup,other,1145513.520,s
keydown,other,1145597.274,n
keyup,other,1145664.385,n
keydown,space,1145688.832,Key.space
keyup,space,1145760.702,Key.space
keydown,other,1145994.354,l
keyup,other,1146055.624,l
keydown,other,1146079.779,s
keyup,other,1146136.637,a
keydown,other,1146143.530,t
keyup,other,1146175.641,s
keydown,space,1146221.319,Key.space
keydown,other,1146303.472,m
keyup,space,1146315.185,Key.space
keyup,other,1146356.030,m
keydown,other,1146454.647,i
keyup,other,1146510.778,i
keydown,other,1146601.775,n
keyup,other,1146656.829,n
keydown,other,1146793.100,t
keyup,other,1146877.322,t
keydown,other,1147145.265,Key.backspace
keyup,other,1147206.254,Key.backspace
keydown,other,1147347.878,u
keyup,other,1147402.971,u
keydown,other,1147431.396,e
keydown,space,1147462.260,Key.space
keyup,other,1147478.138,t
keyup,space,1147550.873,Key.space
keydown,other,1147594.446,a
keyup,other,1147695.102,a
keydown,other,1147709.852,d
keyup,other,1147713.421,n
keydown,space,1147762.566,Key.space
keyup,space,1147862.186,Key.space
keydown,other,1147918.377,r
keyup,other,1148037.277,r
keydown,other,1148403.333,Key.alt
keyup,other,1148530.862,Key.backspace
keydown,other,1149308.638,t
keyup,other,1149400.819,t
keydown,other,1149493.354,e
keyup,other,1149561.816,e
keydown,other,1149695.180,e
keydown,space,1149778.348,Key.space
keyup,other,1149795.346,e
keyup,space,1149854.211,Key.space
keydown,other,1150181.555,Key.alt
keyup,other,1150332.535,Key.backspace
keydown,other,1153051.434,Key.alt
keyup,other,1153582.457,Key.backspace
keydown,other,1155757.670,Key.backspace
keyup,other,1155816.442,Key.backspace
click,left_click,1156878.325,left
click,left_click,1156961.014,left
click,left_click,1161576.267,left
click,left_click,1161579.455,left
click,left_click,1164864.619,left
click,left_click,1164882.170,left
click,left_click,1167046.447,left
click,left_click,1167060.657,left
click,left_click,1167894.780,left
click,left_click,1167992.236,left
scroll,scroll_down,1169860.518,dy=-1
scroll,scroll_down,1169886.847,dy=-1
scroll,scroll_down,1169892.940,dy=-1
scroll,scroll_down,1169910.991,dy=-1
scroll,scroll_down,1169927.328,dy=-1
scroll,scroll_down,1169946.817,dy=-1
scroll,scroll_down,1170026.849,dy=-1
scroll,scroll_down,1170227.673,dy=-1
scroll,scroll_down,1170326.577,dy=-1
click,left_click,1171162.229,left
click,left_click,1171164.633,left
click,left_click,1172414.398,left
click,left_click,1172416.675,left
keydown,other,1175100.411,Key.cmd
keyup,other,1175228.008,r
keydown,other,1176150.216,Key.alt
keyup,other,1176298.270,ß
keydown,other,1180948.833,Key.cmd
keyup,other,1182149.274,w
click,left_click,1182778.790,left
click,left_click,1182790.841,left
click,left_click,1183662.409,left
click,left_click,1183664.778,left
click,left_click,1185378.037,left
click,left_click,1185382.351,left
keydown,other,1185776.480,Key.cmd
keyup,other,1185914.248,t
keydown,other,1186011.091,l
keyup,other,1186078.831,l
keydown,other,1186158.296,i
keyup,other,1186229.456,i
keydown,other,1186300.785,Key.enter
keyup,other,1186380.890,Key.enter
keydown,other,1189600.576,Key.cmd
keyup,other,1190879.725,w
keydown,other,1197172.811,Key.cmd
keyup,other,1197299.436,p
keydown,other,1197477.820,n
keyup,other,1197527.696,n
keydown,other,1197600.342,e
keyup,other,1197720.458,e
keydown,other,1197728.163,Key.enter
keyup,other,1197760.646,w
scroll,scroll_down,1201957.458,dy=-1
scroll,scroll_down,1202024.897,dy=-1
scroll,scroll_down,1202108.707,dy=-1
scroll,scroll_down,1202209.868,dy=-1
scroll,scroll_down,1202459.137,dy=-1
scroll,scroll_down,1202625.494,dy=-1
scroll,scroll_down,1202758.498,dy=-1
scroll,scroll_down,1202860.165,dy=-1
scroll,scroll_down,1202977.468,dy=-1
click,left_click,1205410.679,left
click,left_click,1205413.114,left
scroll,scroll_down,1206759.109,dy=-1
scroll,scroll_down,1206775.134,dy=-1
scroll,scroll_down,1206792.619,dy=-1
scroll,scroll_down,1206808.718,dy=-1
scroll,scroll_down,1206825.971,dy=-1
scroll,scroll_down,1206842.007,dy=-1
scroll,scroll_down,1206908.786,dy=-1
scroll,scroll_down,1207043.735,dy=-1
scroll,scroll_down,1208299.317,dy=-1
scroll,scroll_down,1208427.691,dy=-1
scroll,scroll_down,1208560.915,dy=-1
scroll,scroll_down,1208675.293,dy=-1
scroll,scroll_down,1209194.090,dy=-1
scroll,scroll_down,1209210.277,dy=-1
scroll,scroll_down,1209227.314,dy=-1
scroll,scroll_down,1209244.219,dy=-2
scroll,scroll_down,1209262.986,dy=-2
scroll,scroll_down,1209277.128,dy=-2
scroll,scroll_down,1209297.285,dy=-2
scroll,scroll_down,1209299.889,dy=-1
scroll,scroll_down,1209309.973,dy=-2
scroll,scroll_down,1209315.336,dy=-2
scroll,scroll_down,1209327.734,dy=-2
scroll,scroll_down,1209334.350,dy=-2
scroll,scroll_down,1209343.210,dy=-2
scroll,scroll_down,1209348.409,dy=-2
scroll,scroll_down,1209360.724,dy=-2
scroll,scroll_down,1209364.992,dy=-2
scroll,scroll_down,1209376.370,dy=-2
scroll,scroll_down,1209381.826,dy=-2
scroll,scroll_down,1209394.539,dy=-2
scroll,scroll_down,1209398.399,dy=-2
scroll,scroll_down,1209409.953,dy=-2
scroll,scroll_down,1209415.036,dy=-2
scroll,scroll_down,1209426.981,dy=-1
scroll,scroll_down,1209430.823,dy=-1
scroll,scroll_down,1209441.723,dy=-1
scroll,scroll_down,1209448.296,dy=-1
scroll,scroll_down,1209461.152,dy=-1
scroll,scroll_down,1209464.912,dy=-1
scroll,scroll_down,1209475.040,dy=-1
scroll,scroll_down,1209481.701,dy=-1
scroll,scroll_down,1209492.963,dy=-1
scroll,scroll_down,1209498.251,dy=-1
scroll,scroll_down,1209993.960,dy=-1
scroll,scroll_down,1210010.136,dy=-1
scroll,scroll_down,1210027.995,dy=-3
scroll,scroll_down,1210043.970,dy=-4
scroll,scroll_down,1210061.299,dy=-5
scroll,scroll_down,1210076.803,dy=-5
scroll,scroll_down,1210080.517,dy=-4
scroll,scroll_down,1210098.339,dy=-4
scroll,scroll_down,1210104.955,dy=-4
scroll,scroll_down,1210108.624,dy=-4
scroll,scroll_down,1210113.743,dy=-4
scroll,scroll_down,1210125.394,dy=-4
scroll,scroll_down,1210131.246,dy=-4
scroll,scroll_down,1210141.849,dy=-4
scroll,scroll_down,1210147.126,dy=-4
scroll,scroll_down,1210159.380,dy=-4
scroll,scroll_down,1210163.782,dy=-4
scroll,scroll_down,1210175.282,dy=-4
scroll,scroll_down,1210180.614,dy=-4
scroll,scroll_down,1210192.676,dy=-4
scroll,scroll_down,1210197.402,dy=-3
scroll,scroll_down,1210208.748,dy=-3
scroll,scroll_down,1210213.726,dy=-3
scroll,scroll_down,1210226.076,dy=-3
scroll,scroll_down,1210230.546,dy=-3
scroll,scroll_down,1210241.701,dy=-3
scroll,scroll_up,1210561.250,dy=1
scroll,scroll_up,1210576.743,dy=1
scroll,scroll_up,1210595.397,dy=1
scroll,scroll_up,1210610.962,dy=1
click,left_click,1213010.870,left
click,left_click,1213027.739,left
scroll,scroll_up,1215275.986,dy=1
scroll,scroll_up,1215294.969,dy=1
scroll,scroll_up,1215309.459,dy=1
scroll,scroll_up,1215328.342,dy=1
scroll,scroll_up,1216075.159,dy=1
scroll,scroll_up,1216093.060,dy=1
scroll,scroll_up,1216108.514,dy=1
scroll,scroll_up,1216127.116,dy=1
click,left_click,1220043.323,left
click,left_click,1220047.633,left
scroll,scroll_down,1221425.549,dy=-1
scroll,scroll_down,1221441.854,dy=-1
scroll,scroll_down,1221470.354,dy=-1
scroll,scroll_down,1221474.851,dy=-1
scroll,scroll_down,1221492.400,dy=-1
scroll,scroll_down,1221508.480,dy=-1
scroll,scroll_down,1221525.699,dy=-1
scroll,scroll_down,1221541.670,dy=-1
scroll,scroll_down,1221625.776,dy=-1
scroll,scroll_down,1221808.707,dy=-1
scroll,scroll_down,1221841.749,dy=-1
scroll,scroll_down,1221859.650,dy=-1
scroll,scroll_down,1221875.930,dy=-1
scroll,scroll_down,1221892.419,dy=-1
scroll,scroll_down,1221908.456,dy=-1
scroll,scroll_down,1221925.801,dy=-1
scroll,scroll_down,1221941.486,dy=-1
scroll,scroll_down,1221953.918,dy=-1
scroll,scroll_down,1221958.843,dy=-1
scroll,scroll_down,1221966.318,dy=-1
scroll,scroll_down,1221975.002,dy=-1
scroll,scroll_down,1221983.058,dy=-1
scroll,scroll_down,1222008.337,dy=-1
scroll,scroll_down,1222041.314,dy=-2
scroll,scroll_down,1222076.123,dy=-1
scroll,scroll_down,1222108.643,dy=-1
scroll,scroll_down,1224875.804,dy=-1
scroll,scroll_down,1224895.281,dy=-1
scroll,scroll_down,1224910.812,dy=-1
scroll,scroll_down,1224928.570,dy=-2
scroll,scroll_down,1224943.205,dy=-3
scroll,scroll_down,1224961.602,dy=-3
scroll,scroll_down,1224976.575,dy=-3
scroll,scroll_down,1224994.574,dy=-3
scroll,scroll_down,1225001.483,dy=-2
scroll,scroll_down,1225009.878,dy=-3
scroll,scroll_down,1225018.254,dy=-3
scroll,scroll_down,1225029.300,dy=-3
scroll,scroll_down,1225034.657,dy=-3
scroll,scroll_down,1225042.972,dy=-3
scroll,scroll_down,1225051.272,dy=-3
scroll,scroll_down,1225061.790,dy=-3
scroll,scroll_down,1225067.920,dy=-3
scroll,scroll_down,1225076.536,dy=-3
scroll,scroll_down,1225084.390,dy=-3
scroll,scroll_down,1225093.462,dy=-3
scroll,scroll_down,1225101.556,dy=-2
scroll,scroll_down,1225109.896,dy=-2
scroll,scroll_down,1225118.583,dy=-2
scroll,scroll_down,1225127.671,dy=-2
scroll,scroll_down,1225134.642,dy=-2
scroll,scroll_down,1225143.046,dy=-2
scroll,scroll_down,1225151.271,dy=-2
scroll,scroll_down,1225160.704,dy=-2
scroll,scroll_down,1225167.989,dy=-2
scroll,scroll_down,1225526.923,dy=-1
scroll,scroll_down,1225542.770,dy=-1
scroll,scroll_down,1225561.418,dy=-3
scroll,scroll_down,1225576.149,dy=-5
scroll,scroll_down,1225594.377,dy=-7
scroll,scroll_down,1225609.376,dy=-9
scroll,scroll_down,1225616.164,dy=-7
scroll,scroll_down,1225628.166,dy=-7
scroll,scroll_down,1225632.545,dy=-7
scroll,scroll_down,1225643.461,dy=-7
scroll,scroll_down,1225647.367,dy=-7
scroll,scroll_down,1225661.603,dy=-7
scroll,scroll_down,1225667.250,dy=-6
scroll,scroll_down,1225677.558,dy=-6
scroll,scroll_down,1225680.716,dy=-6
scroll,scroll_down,1225694.420,dy=-6
scroll,scroll_down,1225699.280,dy=-5
scroll,scroll_down,1225710.185,dy=-5
scroll,scroll_down,1225713.950,dy=-5
scroll,scroll_down,1225727.539,dy=-5
scroll,scroll_down,1225732.379,dy=-5
scroll,scroll_down,1225742.863,dy=-5
scroll,scroll_down,1225747.395,dy=-5
scroll,scroll_down,1225761.671,dy=-5
scroll,scroll_down,1225765.233,dy=-4
scroll,scroll_down,1225775.922,dy=-4
scroll,scroll_down,1225784.877,dy=-4
scroll,scroll_down,1225794.735,dy=-4
scroll,scroll_down,1225799.100,dy=-4
scroll,scroll_down,1225809.241,dy=-4
scroll,scroll_down,1225814.117,dy=-4
scroll,scroll_up,1226210.367,dy=1
scroll,scroll_up,1226227.652,dy=1
scroll,scroll_up,1226242.734,dy=1
click,left_click,1231343.195,left
click,left_click,1231360.901,left
scroll,scroll_down,1233374.960,dy=-1
scroll,scroll_down,1233392.422,dy=-1
scroll,scroll_down,1233409.405,dy=-1
scroll,scroll_down,1233425.681,dy=-1
scroll,scroll_down,1233442.807,dy=-1
scroll,scroll_down,1233459.076,dy=-1
scroll,scroll_down,1233476.963,dy=-1
scroll,scroll_down,1233494.220,dy=-1
scroll,scroll_down,1233509.616,dy=-1
scroll,scroll_down,1233525.385,dy=-1
scroll,scroll_down,1233542.811,dy=-1
scroll,scroll_up,1234012.948,dy=1
scroll,scroll_up,1234027.853,dy=1
scroll,scroll_up,1234045.255,dy=1
scroll,scroll_up,1234061.297,dy=1
scroll,scroll_up,1234068.518,dy=1
scroll,scroll_up,1234078.885,dy=1
scroll,scroll_up,1234084.691,dy=1
scroll,scroll_up,1234094.583,dy=1
scroll,scroll_up,1234101.184,dy=1
scroll,scroll_up,1234111.717,dy=1
scroll,scroll_up,1234118.104,dy=1
scroll,scroll_up,1234126.004,dy=1
scroll,scroll_up,1234134.556,dy=1
scroll,scroll_up,1234143.278,dy=1
scroll,scroll_up,1234151.889,dy=1
scroll,scroll_up,1234176.340,dy=1
scroll,scroll_up,1234209.473,dy=2
scroll,scroll_up,1234242.559,dy=1
scroll,scroll_up,1234276.232,dy=1
scroll,scroll_up,1234318.329,dy=1
scroll,scroll_up,1234376.833,dy=1
scroll,scroll_down,1235244.580,dy=-1
scroll,scroll_down,1235261.696,dy=-1
scroll,scroll_down,1235278.721,dy=-1
scroll,scroll_down,1235294.186,dy=-1
scroll,scroll_down,1235313.074,dy=-1
scroll,scroll_down,1235328.123,dy=-1
scroll,scroll_down,1235334.026,dy=-1
scroll,scroll_down,1235339.926,dy=-1
scroll,scroll_down,1235345.007,dy=-1
scroll,scroll_down,1235352.709,dy=-1
scroll,scroll_down,1235361.964,dy=-1
scroll,scroll_down,1235369.767,dy=-1
scroll,scroll_down,1235378.513,dy=-1
scroll,scroll_down,1235385.761,dy=-1
scroll,scroll_down,1235394.010,dy=-1
scroll,scroll_down,1235402.936,dy=-1
scroll,scroll_down,1235412.408,dy=-1
scroll,scroll_down,1235419.088,dy=-1
scroll,scroll_down,1235427.401,dy=-1
scroll,scroll_down,1235436.378,dy=-1
scroll,scroll_down,1235444.068,dy=-1
scroll,scroll_down,1235452.980,dy=-1
scroll,scroll_down,1235460.728,dy=-1
scroll,scroll_down,1235469.575,dy=-1
scroll,scroll_down,1236491.870,dy=-1
scroll,scroll_down,1236511.591,dy=-1
scroll,scroll_down,1236526.525,dy=-1
scroll,scroll_down,1236542.691,dy=-3
scroll,scroll_down,1236558.490,dy=-3
scroll,scroll_down,1236575.927,dy=-3
scroll,scroll_down,1236587.287,dy=-2
scroll,scroll_down,1236595.832,dy=-2
scroll,scroll_down,1236604.131,dy=-2
scroll,scroll_down,1236612.210,dy=-3
scroll,scroll_down,1236620.898,dy=-2
scroll,scroll_down,1236629.090,dy=-2
scroll,scroll_down,1236637.236,dy=-3
scroll,scroll_down,1236645.590,dy=-3
scroll,scroll_down,1236653.419,dy=-3
scroll,scroll_down,1236662.408,dy=-2
scroll,scroll_down,1236670.885,dy=-2
scroll,scroll_down,1236679.081,dy=-2
scroll,scroll_down,1236687.333,dy=-2
scroll,scroll_down,1236695.802,dy=-2
scroll,scroll_down,1236702.910,dy=-2
scroll,scroll_down,1236712.482,dy=-2
scroll,scroll_down,1236719.693,dy=-2
scroll,scroll_down,1236729.053,dy=-2
scroll,scroll_down,1236737.189,dy=-2
scroll,scroll_down,1236745.716,dy=-2
scroll,scroll_down,1238031.801,dy=-1
scroll,scroll_down,1238044.072,dy=-1
scroll,scroll_down,1238061.310,dy=-1
scroll,scroll_down,1238077.734,dy=-1
scroll,scroll_down,1238093.446,dy=-1
scroll,scroll_down,1239027.070,dy=-1
scroll,scroll_down,1239044.349,dy=-1
scroll,scroll_down,1239059.988,dy=-1
scroll,scroll_down,1239078.100,dy=-2
scroll,scroll_down,1239094.379,dy=-2
scroll,scroll_down,1239111.676,dy=-2
scroll,scroll_down,1239126.435,dy=-1
scroll,scroll_down,1239133.496,dy=-1
scroll,scroll_down,1239138.804,dy=-1
scroll,scroll_down,1239147.574,dy=-1
scroll,scroll_down,1239155.869,dy=-2
scroll,scroll_down,1239164.155,dy=-2
scroll,scroll_down,1239172.456,dy=-2
scroll,scroll_down,1239180.965,dy=-2
scroll,scroll_down,1239189.117,dy=-2
scroll,scroll_down,1239197.495,dy=-2
scroll,scroll_down,1239205.790,dy=-2
scroll,scroll_down,1239214.480,dy=-2
scroll,scroll_down,1239222.387,dy=-2
scroll,scroll_down,1239231.417,dy=-2
scroll,scroll_down,1239239.301,dy=-1
scroll,scroll_down,1239247.848,dy=-1
scroll,scroll_down,1239255.698,dy=-1
click,left_click,1240011.994,left
click,left_click,1240014.932,left
click,left_click,1240278.401,left
click,left_click,1240281.244,left
click,left_click,1240461.349,left
click,left_click,1240466.217,left
click,left_click,1240660.082,left
click,left_click,1240663.428,left
click,left_click,1241062.215,left
click,left_click,1241079.098,left
click,left_click,1241293.535,left
click,left_click,1241296.238,left
click,left_click,1241478.244,left
click,left_click,1241494.722,left
click,left_click,1241946.155,left
click,left_click,1241948.889,left
click,left_click,1242178.228,left
click,left_click,1242182.173,left
click,left_click,1242359.992,left
click,left_click,1242380.083,left
click,left_click,1242811.008,left
click,left_click,1242826.666,left
click,left_click,1243025.979,left
click,left_click,1243028.702,left
click,left_click,1243695.002,left
click,left_click,1243698.200,left
scroll,scroll_up,1244193.907,dy=1
scroll,scroll_up,1244214.574,dy=1
scroll,scroll_up,1244227.792,dy=1
scroll,scroll_up,1244244.863,dy=1
scroll,scroll_up,1244261.063,dy=1
scroll,scroll_up,1244277.922,dy=1
scroll,scroll_up,1244291.751,dy=1
scroll,scroll_up,1244297.154,dy=1
scroll,scroll_up,1244309.395,dy=1
scroll,scroll_up,1244313.860,dy=1
scroll,scroll_up,1244325.007,dy=1
scroll,scroll_up,1244330.754,dy=1
scroll,scroll_up,1244342.774,dy=1
scroll,scroll_up,1244347.262,dy=1
scroll,scroll_up,1244358.802,dy=1
scroll,scroll_up,1244364.235,dy=1
scroll,scroll_up,1244376.387,dy=1
scroll,scroll_up,1244380.663,dy=1
scroll,scroll_up,1244392.442,dy=1
scroll,scroll_up,1244397.151,dy=1
scroll,scroll_up,1244409.925,dy=1
scroll,scroll_up,1244413.939,dy=1
scroll,scroll_up,1244425.608,dy=1
scroll,scroll_up,1244430.752,dy=1
scroll,scroll_up,1244443.524,dy=1
scroll,scroll_up,1244464.001,dy=1
scroll,scroll_down,1245976.270,dy=-1
scroll,scroll_down,1245992.649,dy=-1
scroll,scroll_down,1246009.033,dy=-1
scroll,scroll_down,1246024.958,dy=-4
scroll,scroll_down,1246042.077,dy=-5
scroll,scroll_down,1246058.965,dy=-5
scroll,scroll_down,1246077.843,dy=-4
scroll,scroll_down,1246084.739,dy=-5
scroll,scroll_down,1246091.929,dy=-5
scroll,scroll_down,1246098.623,dy=-5
scroll,scroll_down,1246109.025,dy=-5
scroll,scroll_down,1246115.280,dy=-4
scroll,scroll_down,1246125.346,dy=-5
scroll,scroll_down,1246130.955,dy=-4
scroll,scroll_down,1246142.130,dy=-4
scroll,scroll_down,1246148.763,dy=-4
scroll,scroll_down,1246158.347,dy=-4
scroll,scroll_down,1246165.381,dy=-4
scroll,scroll_down,1246175.704,dy=-4
scroll,scroll_down,1246182.078,dy=-4
scroll,scroll_down,1246191.856,dy=-3
scroll,scroll_down,1246197.864,dy=-3
scroll,scroll_down,1246209.388,dy=-3
scroll,scroll_down,1246215.269,dy=-3
scroll,scroll_down,1246224.961,dy=-3
scroll,scroll_down,1246231.961,dy=-3
scroll,scroll_down,1246242.869,dy=-3
scroll,scroll_down,1246249.268,dy=-3
scroll,scroll_down,1246258.687,dy=-3
scroll,scroll_down,1246949.762,dy=-1
scroll,scroll_down,1246959.507,dy=-1
scroll,scroll_down,1246977.674,dy=-3
scroll,scroll_down,1246993.190,dy=-4
scroll,scroll_down,1247010.833,dy=-4
scroll,scroll_down,1247026.261,dy=-3
scroll,scroll_down,1247035.056,dy=-2
scroll,scroll_down,1247044.699,dy=-3
scroll,scroll_down,1247051.426,dy=-3
scroll,scroll_down,1247059.801,dy=-3
scroll,scroll_down,1247067.976,dy=-3
scroll,scroll_down,1247076.684,dy=-3
scroll,scroll_down,1247084.854,dy=-4
scroll,scroll_down,1247099.810,dy=-3
scroll,scroll_down,1247102.806,dy=-3
scroll,scroll_down,1247110.560,dy=-3
scroll,scroll_down,1247118.089,dy=-3
scroll,scroll_down,1247126.279,dy=-3
scroll,scroll_down,1247134.740,dy=-3
scroll,scroll_down,1247143.485,dy=-3
scroll,scroll_down,1247150.911,dy=-3
scroll,scroll_down,1247159.788,dy=-3
scroll,scroll_down,1247168.303,dy=-2
scroll,scroll_down,1247176.715,dy=-2
scroll,scroll_down,1247184.569,dy=-2
scroll,scroll_down,1247193.104,dy=-2
scroll,scroll_down,1247200.679,dy=-2
scroll,scroll_down,1248276.114,dy=-1
scroll,scroll_down,1248292.083,dy=-1
scroll,scroll_down,1248310.937,dy=-2
scroll,scroll_down,1248326.036,dy=-2
scroll,scroll_down,1248344.346,dy=-1
scroll,scroll_down,1248361.229,dy=-1
scroll,scroll_down,1248369.187,dy=-1
scroll,scroll_down,1248373.339,dy=-1
scroll,scroll_down,1248378.703,dy=-1
scroll,scroll_down,1248383.584,dy=-1
scroll,scroll_down,1248393.145,dy=-1
scroll,scroll_down,1248399.817,dy=-1
scroll,scroll_down,1248411.547,dy=-2
scroll,scroll_down,1248416.658,dy=-2
scroll,scroll_down,1248427.232,dy=-2
scroll,scroll_down,1248434.169,dy=-2
scroll,scroll_down,1248444.221,dy=-2
scroll,scroll_down,1248450.743,dy=-1
scroll,scroll_down,1248459.678,dy=-1
scroll,scroll_down,1248466.881,dy=-1
scroll,scroll_down,1248478.405,dy=-1
scroll,scroll_down,1248484.170,dy=-1
scroll,scroll_down,1248492.927,dy=-1
scroll,scroll_down,1248501.745,dy=-1
scroll,scroll_down,1248510.947,dy=-1
scroll,scroll_down,1248517.352,dy=-1
scroll,scroll_down,1248527.529,dy=-1
scroll,scroll_down,1249479.059,dy=-1
scroll,scroll_down,1249491.579,dy=-1
scroll,scroll_down,1249509.945,dy=-1
scroll,scroll_down,1249525.321,dy=-2
scroll,scroll_down,1249543.179,dy=-2
scroll,scroll_down,1249558.876,dy=-2
scroll,scroll_down,1249569.585,dy=-1
scroll,scroll_down,1249577.598,dy=-1
scroll,scroll_down,1249585.837,dy=-1
scroll,scroll_down,1249594.552,dy=-2
scroll,scroll_down,1249602.581,dy=-2
scroll,scroll_down,1249610.832,dy=-2
scroll,scroll_down,1249619.709,dy=-2
scroll,scroll_down,1249627.611,dy=-2
scroll,scroll_down,1249636.391,dy=-2
scroll,scroll_down,1249644.063,dy=-2
scroll,scroll_down,1249652.818,dy=-2
scroll,scroll_down,1249660.837,dy=-2
scroll,scroll_down,1249669.490,dy=-2
scroll,scroll_down,1249677.759,dy=-1
scroll,scroll_down,1249686.081,dy=-1
scroll,scroll_down,1249694.263,dy=-1
scroll,scroll_down,1249702.935,dy=-1
scroll,scroll_down,1249711.287,dy=-1
scroll,scroll_down,1249719.019,dy=-1
click,left_click,1250528.919,left
click,left_click,1250531.516,left
click,left_click,1250726.300,left
click,left_click,1250728.927,left
click,left_click,1250926.320,left
click,left_click,1250946.099,left
click,left_click,1251525.111,left
click,left_click,1251545.487,left
scroll,scroll_down,1252233.212,dy=-1
scroll,scroll_down,1252243.291,dy=-1
scroll,scroll_down,1252261.533,dy=-2
scroll,scroll_down,1252287.707,dy=-4
scroll,scroll_down,1252293.909,dy=-3
scroll,scroll_down,1252308.430,dy=-3
scroll,scroll_down,1252313.752,dy=-3
scroll,scroll_down,1252325.706,dy=-3
scroll,scroll_down,1252330.424,dy=-4
scroll,scroll_down,1252342.062,dy=-3
scroll,scroll_down,1252347.280,dy=-4
scroll,scroll_down,1252359.054,dy=-4
scroll,scroll_down,1252364.067,dy=-4
scroll,scroll_down,1252375.021,dy=-4
scroll,scroll_down,1252380.536,dy=-3
scroll,scroll_down,1252392.908,dy=-3
scroll,scroll_down,1252397.767,dy=-3
scroll,scroll_down,1252408.297,dy=-3
scroll,scroll_down,1252413.927,dy=-3
scroll,scroll_down,1252426.414,dy=-3
scroll,scroll_down,1252431.529,dy=-3
scroll,scroll_down,1252441.627,dy=-3
scroll,scroll_down,1252447.273,dy=-2
scroll,scroll_down,1252459.539,dy=-2
scroll,scroll_down,1252464.667,dy=-2
scroll,scroll_down,1252475.210,dy=-2
keydown,other,1253171.654,Key.cmd
keyup,other,1253484.963,Key.cmd
click,left_click,1253712.216,left
click,left_click,1253811.348,left
keydown,other,1254060.700,Key.cmd
keyup,other,1254383.890,w
click,left_click,1255045.473,left
click,left_click,1255048.402,left
keydown,other,1255668.616,Key.cmd
keyup,other,1255827.770,r
click,left_click,1260362.847,left
click,left_click,1260375.570,left
click,left_click,1262762.775,left
click,left_click,1262778.314,left
click,left_click,1266910.038,left
click,left_click,1266927.461,left
click,left_click,1272578.586,left
click,left_click,1272583.299,left
scroll,scroll_up,1278392.453,dy=1
scroll,scroll_up,1278408.737,dy=2
scroll,scroll_up,1278437.128,dy=5
scroll,scroll_up,1278441.268,dy=7
scroll,scroll_up,1278461.291,dy=10
scroll,scroll_up,1278464.966,dy=6
scroll,scroll_up,1278469.269,dy=7
scroll,scroll_up,1278478.669,dy=7
scroll,scroll_up,1278486.146,dy=7
scroll,scroll_up,1278496.219,dy=6
scroll,scroll_up,1278502.858,dy=6
scroll,scroll_up,1278511.918,dy=6
scroll,scroll_up,1278519.747,dy=6
scroll,scroll_up,1278527.644,dy=6
scroll,scroll_up,1278537.937,dy=5
scroll,scroll_up,1278545.219,dy=5
scroll,scroll_up,1278552.776,dy=5
scroll,scroll_up,1278561.633,dy=5
scroll,scroll_up,1278569.414,dy=5
scroll,scroll_up,1278578.598,dy=5
scroll,scroll_up,1278585.840,dy=5
scroll,scroll_up,1278595.692,dy=5
scroll,scroll_up,1278603.034,dy=5
scroll,scroll_up,1278613.643,dy=4
